,ORIG_YEAR,LOAN_AGE,ULT_REPURCHASE_LOAN_COUNT,ULT_REPURCHASE_UPB,ULT_ORIG_UPB_AT_TERMINAL,ORIG_LOAN_COUNT,ORIG_UPB,LOAN_AGE_MAX,REPURCHASE_UPB,ORIG_UPB_AT_TERMINAL,CUM_COUNT,CUM_UPB,CUM_ORIG_UPB_AT_TERMINAL,ult_repurch_rate,age_repurch_rate,age_ult_diff,ult_repurch_upb_rate,age_repurch_upb_rate,age_ult_upb_diff,age_repurch_orig_upb_at_terminal_rate
1977,2007,32,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,10432244.0,10529000.0,980.0,205834667.0,207375000.0,0.705,0.078,0.627,0.84,0.084,0.756,0.084
1978,2007,33,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,10936017.0,11117000.0,1023.0,216770684.0,218492000.0,0.705,0.082,0.623,0.84,0.088,0.752,0.089
1979,2007,34,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,11128582.0,11424000.0,1075.0,227899266.0,229916000.0,0.705,0.086,0.619,0.84,0.093,0.747,0.094
1980,2007,35,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,9780964.0,9872000.0,1118.0,237680230.0,239788000.0,0.705,0.089,0.616,0.84,0.097,0.743,0.098
67,2007,36,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,9774291.0,9787000.0,1157.0,247454521.0,249575000.0,0.705,0.092,0.613,0.84,0.101,0.739,0.102
1981,2007,37,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,7723800.0,8059000.0,1194.0,255178321.0,257634000.0,0.705,0.095,0.61,0.84,0.104,0.736,0.105
1982,2007,38,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,6882584.0,6973000.0,1224.0,262060905.0,264607000.0,0.705,0.098,0.607,0.84,0.107,0.733,0.108
1983,2007,39,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,6619520.0,6807000.0,1256.0,268680425.0,271414000.0,0.705,0.1,0.605,0.84,0.109,0.731,0.11
1984,2007,40,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,10012312.0,10126000.0,1298.0,278692737.0,281540000.0,0.705,0.104,0.601,0.84,0.113,0.727,0.115
1985,2007,41,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,9930758.0,10257000.0,1348.0,288623495.0,291797000.0,0.705,0.108,0.597,0.84,0.117,0.723,0.119
1986,2007,42,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,9464694.0,9650000.0,1392.0,298088189.0,301447000.0,0.705,0.111,0.594,0.84,0.121,0.719,0.123
1987,2007,43,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,14526650.0,15167000.0,1456.0,312614839.0,316614000.0,0.705,0.116,0.589,0.84,0.127,0.713,0.129
1988,2007,44,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,26279350.0,26535000.0,1571.0,338894189.0,343149000.0,0.705,0.125,0.58,0.84,0.138,0.702,0.14
1989,2007,45,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,23018447.0,23304000.0,1670.0,361912636.0,366453000.0,0.705,0.133,0.572,0.84,0.147,0.693,0.149
1990,2007,46,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,29958701.0,30379000.0,1790.0,391871337.0,396832000.0,0.705,0.143,0.5619999999999999,0.84,0.159,0.6809999999999999,0.161
1991,2007,47,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,30035200.0,30334000.0,1922.0,421906537.0,427166000.0,0.705,0.153,0.5519999999999999,0.84,0.172,0.6679999999999999,0.174
68,2007,48,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,30983063.0,31472000.0,2067.0,452889600.0,458638000.0,0.705,0.165,0.5399999999999999,0.84,0.184,0.6559999999999999,0.187
1992,2007,49,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,29983210.0,30411000.0,2186.0,482872810.0,489049000.0,0.705,0.175,0.53,0.84,0.197,0.643,0.199
1993,2007,50,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,29356149.0,29682000.0,2312.0,512228959.0,518731000.0,0.705,0.185,0.52,0.84,0.208,0.632,0.211
1994,2007,51,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,34354636.0,34619000.0,2458.0,546583595.0,553350000.0,0.705,0.196,0.5089999999999999,0.84,0.222,0.618,0.225
1995,2007,52,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,31475352.0,31844000.0,2599.0,578058947.0,585194000.0,0.705,0.208,0.497,0.84,0.235,0.605,0.238
1996,2007,53,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,33438949.0,33653000.0,2738.0,611497896.0,618847000.0,0.705,0.219,0.486,0.84,0.249,0.591,0.252
69,2007,54,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,39031112.0,39439000.0,2897.0,650529008.0,658286000.0,0.705,0.231,0.474,0.84,0.265,0.575,0.268
1997,2007,55,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,32907132.0,33711000.0,3038.0,683436140.0,691997000.0,0.705,0.243,0.46199999999999997,0.84,0.278,0.5619999999999999,0.282
1998,2007,56,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,37939667.0,39132000.0,3197.0,721375807.0,731129000.0,0.705,0.255,0.44999999999999996,0.84,0.294,0.546,0.298
1999,2007,57,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,33662565.0,33795000.0,3336.0,755038372.0,764924000.0,0.705,0.266,0.43899999999999995,0.84,0.307,0.5329999999999999,0.311
2000,2007,58,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,34432305.0,35310000.0,3494.0,789470677.0,800234000.0,0.705,0.279,0.42599999999999993,0.84,0.321,0.5189999999999999,0.326
2001,2007,59,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,38327439.0,38582000.0,3650.0,827798116.0,838816000.0,0.705,0.291,0.414,0.84,0.337,0.5029999999999999,0.341
2002,2007,60,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,33450096.0,33924000.0,3788.0,861248212.0,872740000.0,0.705,0.302,0.40299999999999997,0.84,0.35,0.49,0.355
2003,2007,61,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,123823556.0,124386000.0,4317.0,985071768.0,997126000.0,0.705,0.345,0.36,0.84,0.401,0.43899999999999995,0.406
2004,2007,62,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,129027538.0,130187000.0,4841.0,1114099306.0,1127313000.0,0.705,0.387,0.31799999999999995,0.84,0.453,0.38699999999999996,0.459
70,2007,63,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,122677253.0,124022000.0,5353.0,1236776559.0,1251335000.0,0.705,0.427,0.27799999999999997,0.84,0.503,0.33699999999999997,0.509
2005,2007,64,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,105933332.0,106919000.0,5805.0,1342709891.0,1358254000.0,0.705,0.464,0.24099999999999994,0.84,0.546,0.29399999999999993,0.553
2006,2007,65,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,94385256.0,95561000.0,6220.0,1437095147.0,1453815000.0,0.705,0.497,0.20799999999999996,0.84,0.585,0.255,0.592
2007,2007,66,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,80067635.0,81126000.0,6566.0,1517162782.0,1534941000.0,0.705,0.524,0.18099999999999994,0.84,0.617,0.22299999999999998,0.625
2008,2007,67,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,91581732.0,92725000.0,6960.0,1608744514.0,1627666000.0,0.705,0.556,0.1489999999999999,0.84,0.655,0.18499999999999994,0.662
2009,2007,68,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,98457164.0,100763000.0,7378.0,1707201678.0,1728429000.0,0.705,0.589,0.11599999999999999,0.84,0.695,0.14500000000000002,0.703
2010,2007,69,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,82736060.0,84468000.0,7737.0,1789937738.0,1812897000.0,0.705,0.618,0.08699999999999997,0.84,0.728,0.11199999999999999,0.738
2011,2007,70,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,71186943.0,73151000.0,8039.0,1861124681.0,1886048000.0,0.705,0.642,0.06299999999999994,0.84,0.757,0.08299999999999996,0.768
2012,2007,71,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,50313121.0,51222000.0,8255.0,1911437802.0,1937270000.0,0.705,0.659,0.04599999999999993,0.84,0.778,0.061999999999999944,0.788
71,2007,72,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,50965140.0,52117000.0,8484.0,1962402942.0,1989387000.0,0.705,0.677,0.027999999999999914,0.84,0.799,0.040999999999999925,0.81
2013,2007,73,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,13055197.0,13236000.0,8542.0,1975458139.0,2002623000.0,0.705,0.682,0.02299999999999991,0.84,0.804,0.03599999999999992,0.815
2014,2007,74,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,9842778.0,10017000.0,8582.0,1985300917.0,2012640000.0,0.705,0.685,0.019999999999999907,0.84,0.808,0.03199999999999992,0.819
2015,2007,75,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,7667102.0,8018000.0,8618.0,1992968019.0,2020658000.0,0.705,0.688,0.017000000000000015,0.84,0.811,0.028999999999999915,0.822
2016,2007,76,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,3142735.0,3223000.0,8633.0,1996110754.0,2023881000.0,0.705,0.689,0.016000000000000014,0.84,0.812,0.027999999999999914,0.824
2017,2007,77,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,3435677.0,3501000.0,8648.0,1999546431.0,2027382000.0,0.705,0.691,0.014000000000000012,0.84,0.814,0.026000000000000023,0.825
2018,2007,78,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,2302464.0,2318000.0,8660.0,2001848895.0,2029700000.0,0.705,0.691,0.014000000000000012,0.84,0.815,0.025000000000000022,0.826
2019,2007,79,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,4578456.0,4801000.0,8681.0,2006427351.0,2034501000.0,0.705,0.693,0.01200000000000001,0.84,0.817,0.02300000000000002,0.828
2020,2007,80,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,686398.0,731000.0,8685.0,2007113749.0,2035232000.0,0.705,0.693,0.01200000000000001,0.84,0.817,0.02300000000000002,0.828
2021,2007,81,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,2287478.0,2639000.0,8695.0,2009401227.0,2037871000.0,0.705,0.694,0.01100000000000001,0.84,0.818,0.02200000000000002,0.829
2022,2007,82,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1561370.0,1642000.0,8703.0,2010962597.0,2039513000.0,0.705,0.695,0.010000000000000009,0.84,0.818,0.02200000000000002,0.83
2023,2007,83,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1057332.0,1213000.0,8709.0,2012019929.0,2040726000.0,0.705,0.695,0.010000000000000009,0.84,0.819,0.02100000000000002,0.83
2024,2007,84,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1280808.0,1359000.0,8717.0,2013300737.0,2042085000.0,0.705,0.696,0.009000000000000008,0.84,0.819,0.02100000000000002,0.831
2025,2007,85,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1414373.0,1600000.0,8726.0,2014715110.0,2043685000.0,0.705,0.697,0.008000000000000007,0.84,0.82,0.020000000000000018,0.832
2026,2007,86,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1325113.0,1267000.0,8732.0,2016040223.0,2044952000.0,0.705,0.697,0.008000000000000007,0.84,0.82,0.020000000000000018,0.832
2027,2007,87,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1143383.0,1220000.0,8739.0,2017183606.0,2046172000.0,0.705,0.698,0.007000000000000006,0.84,0.821,0.019000000000000017,0.833
2028,2007,88,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,1355743.0,1454000.0,8746.0,2018539349.0,2047626000.0,0.705,0.698,0.007000000000000006,0.84,0.821,0.019000000000000017,0.833
2029,2007,89,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,573525.0,581000.0,8749.0,2019112874.0,2048207000.0,0.705,0.699,0.006000000000000005,0.84,0.822,0.018000000000000016,0.834
2030,2007,90,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,331327.0,546000.0,8753.0,2019444201.0,2048753000.0,0.705,0.699,0.006000000000000005,0.84,0.822,0.018000000000000016,0.834
2031,2007,91,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,922043.0,1127000.0,8761.0,2020366244.0,2049880000.0,0.705,0.7,0.0050000000000000044,0.84,0.822,0.018000000000000016,0.834
2032,2007,92,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,423564.0,405000.0,8763.0,2020789808.0,2050285000.0,0.705,0.7,0.0050000000000000044,0.84,0.822,0.018000000000000016,0.834
2033,2007,93,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,158695.0,194000.0,8764.0,2020948503.0,2050479000.0,0.705,0.7,0.0050000000000000044,0.84,0.822,0.018000000000000016,0.834
2034,2007,94,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,661829.0,688000.0,8767.0,2021610332.0,2051167000.0,0.705,0.7,0.0050000000000000044,0.84,0.823,0.017000000000000015,0.835
2035,2007,95,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,640449.0,698000.0,8772.0,2022250781.0,2051865000.0,0.705,0.7,0.0050000000000000044,0.84,0.823,0.017000000000000015,0.835
2036,2007,96,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,499129.0,539000.0,8775.0,2022749910.0,2052404000.0,0.705,0.701,0.0040000000000000036,0.84,0.823,0.017000000000000015,0.835
2037,2007,97,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,649183.0,730000.0,8779.0,2023399093.0,2053134000.0,0.705,0.701,0.0040000000000000036,0.84,0.823,0.017000000000000015,0.836
2038,2007,98,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,97457.0,112000.0,8780.0,2023496550.0,2053246000.0,0.705,0.701,0.0040000000000000036,0.84,0.823,0.017000000000000015,0.836
2039,2007,99,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,184465.0,210000.0,8781.0,2023681015.0,2053456000.0,0.705,0.701,0.0040000000000000036,0.84,0.824,0.016000000000000014,0.836
2040,2007,100,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,988236.0,1083000.0,8786.0,2024669251.0,2054539000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.836
2041,2007,101,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,285990.0,441000.0,8789.0,2024955241.0,2054980000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.836
2042,2007,102,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,465315.0,498000.0,8792.0,2025420556.0,2055478000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.836
2043,2007,103,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,332333.0,417000.0,8793.0,2025752889.0,2055895000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.837
2044,2007,104,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8793.0,2025752889.0,2055895000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.837
2045,2007,105,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8793.0,2025752889.0,2055895000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.837
2046,2007,106,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8793.0,2025752889.0,2055895000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.837
2047,2007,107,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8793.0,2025752889.0,2055895000.0,0.705,0.702,0.0030000000000000027,0.84,0.824,0.016000000000000014,0.837
2048,2007,108,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,314011.0,314000.0,8795.0,2026066900.0,2056209000.0,0.705,0.702,0.0030000000000000027,0.84,0.825,0.015000000000000013,0.837
2049,2007,109,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8795.0,2026066900.0,2056209000.0,0.705,0.702,0.0030000000000000027,0.84,0.825,0.015000000000000013,0.837
2050,2007,110,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,238017.0,242000.0,8796.0,2026304917.0,2056451000.0,0.705,0.702,0.0030000000000000027,0.84,0.825,0.015000000000000013,0.837
2051,2007,111,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,382108.0,417000.0,8799.0,2026687025.0,2056868000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2052,2007,112,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,44351.0,46000.0,8800.0,2026731376.0,2056914000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2053,2007,113,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,150682.0,159000.0,8802.0,2026882058.0,2057073000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2054,2007,114,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,254188.0,280000.0,8803.0,2027136246.0,2057353000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2055,2007,115,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,371403.0,400000.0,8804.0,2027507649.0,2057753000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2056,2007,116,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,117311.0,120000.0,8805.0,2027624960.0,2057873000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.837
2057,2007,117,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,330225.0,350000.0,8806.0,2027955185.0,2058223000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.838
2058,2007,118,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8806.0,2027955185.0,2058223000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.838
2059,2007,119,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,280121.0,290000.0,8807.0,2028235306.0,2058513000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.838
2060,2007,120,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8807.0,2028235306.0,2058513000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.838
2061,2007,121,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8807.0,2028235306.0,2058513000.0,0.705,0.703,0.0020000000000000018,0.84,0.825,0.015000000000000013,0.838
2062,2007,122,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,269105.0,288000.0,8808.0,2028504411.0,2058801000.0,0.705,0.703,0.0020000000000000018,0.84,0.826,0.014000000000000012,0.838
2063,2007,123,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8808.0,2028504411.0,2058801000.0,0.705,0.703,0.0020000000000000018,0.84,0.826,0.014000000000000012,0.838
2064,2007,124,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,238438.0,284000.0,8809.0,2028742849.0,2059085000.0,0.705,0.703,0.0020000000000000018,0.84,0.826,0.014000000000000012,0.838
2065,2007,125,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,313676.0,318000.0,8810.0,2029056525.0,2059403000.0,0.705,0.703,0.0020000000000000018,0.84,0.826,0.014000000000000012,0.838
2066,2007,126,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,323827.0,270000.0,8811.0,2029380352.0,2059673000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.838
2067,2007,127,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,50514.0,68000.0,8812.0,2029430866.0,2059741000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.838
2068,2007,128,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,224512.0,547000.0,8814.0,2029655378.0,2060288000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.838
2069,2007,129,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,40359.0,41000.0,8815.0,2029695737.0,2060329000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.838
2070,2007,130,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,150477.0,159000.0,8816.0,2029846214.0,2060488000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.839
2071,2007,131,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,,,8816.0,2029846214.0,2060488000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.839
2072,2007,132,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,73138.0,80000.0,8817.0,2029919352.0,2060568000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.839
2073,2007,133,8829.0,2032076582.0,2063288000.0,1252425.0,245725301000.0,188.000000,341784.0,360000.0,8818.0,2030261136.0,2060928000.0,0.705,0.704,0.0010000000000000009,0.84,0.826,0.014000000000000012,0.839
